mushroom_brown_roast	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Item_Root
mushroom_red_roast	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Item_Root
pancake	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root
pie	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Item_Root
pie_amber	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Item_Root
pie_fish	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Item_Root
pie_hanu	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Item_Root
pie_indigo	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Item_Root
pie_jade	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Item_Root
pie_mauve	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Item_Root
pie_russet	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Item_Root
pie_teal	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Item_Root
pie_vermillion	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Item_Root
pizza	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Bone_6,Item_Root
pizza_mushroom	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Bone_6,Item_Root
poke	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Item_Root
pork_cooked	Bone_0,Bone_1,Bone_2,Item_Root
pork_raw	Bone_0,Bone_1,Bone_2,Item_Root
potato_baked	Bone_0,Bone_1,Item_Root
rice_cooked	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Item_Root
roll_lobster	Bone_0,Bone_1,Bone_2,Item_Root
salmon_meuniere	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Bone_6,Bone_7,Item_Root
salmon_meuniere2	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Bone_6,Bone_7,Item_Root
sandwich_bass	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_beef	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_beef2	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_blt	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_blt2	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_cheese	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_cheesesteak	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_dolphinfish	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_gianttrevally	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_goatfish	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_goldfish	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_ham	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_lobster	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_minnow	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_northernpike	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_salmon	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_shrimp	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_trout	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_tuna	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
sandwich_venison	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
stew_mushroom	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Bone_6,Item_Root
stew_seaweed	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Bone_6,Item_Root
stew_vegetables	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Bone_6,Item_Root
taro_mooncake	Bone_0,Bone_1,Bone_2,Item_Root
taro_poi	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Bone_5,Item_Root
taro_ricecake	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root
taro_steamed	Bone_0,Bone_1,Bone_2,Bone_3,Bone_4,Item_Root
venison_cooked	Bone_0,Bone_1,Bone_2,Item_Root
venison_raw	Bone_0,Bone_1,Bone_2,Item_Root
waffle	Bone_0,Bone_1,Bone_2,Bone_3,Item_Root,Model_1
